"","id","user_id","text"
"3092","16928","6115","Long after I quit. I get on only like 5 minutes a day as it is."
"3093","09307","5116","Can you pls send me that company name. In saibaba colany"
"3094","50683","9970","Sounds like you have many talents! would you like to go on a dinner date next week?"
"3095","71503","0145","First has she gained more than  &lt;"
"3096","24175","5097","New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
"3097","19985","2325","Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
"3098","39421","1617","K..k:)where are you?how did you performed?"
"3099","88588","4855","Goodmorning, today i am late for  &lt;DECIMAL&gt; min."
"3100","91847","5850","Sorry, I'll call later"
"3101","54177","4310","Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet."
"3102","89693","5833","Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. "
"3103","67136","2501","Aight, sounds good. When do you want me to come down?"
"3104","37618","4679","Dont worry. I guess he's busy."
"3105","14723","6441","Ok..."
"3106","14977","5138","I love your ass! Do you enjoy doggy style? :)"
"3107","86805","9827","No need for the drug anymore."
"3108","92900","1392","Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ..."
"3109","07169","9512","K ill drink.pa then what doing. I need srs model pls send it to my mail id pa."
"3110","79341","4985","Yo theres no class tmrw right?"
"3111","76949","1715","You aren't coming home between class, right? I need to work out and shower!"
"3112","43289","5024","So how's the weather over there?"
"3113","77876","2788","S s..first time..dhoni rocks..."
"3114","60959","5116","Lol or I could just starve and lose a pound by the end of the day."
"3115","32299","1647",", ow u dey.i paid 60,400thousad.i told  u would call . "
"3116","73010","3927","I need details about that online job."
"3117","59110","6918","This phone has the weirdest auto correct."
"3118","27390","9635","What should i eat fo lunch senor"
"3119","94315","1593","Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house"
"3120","76079","7972","I have to take exam with in march 3"
"3121","81528","2488","Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
"3122","46768","2309","U call me alter at 11 ok."
"3123","60292","6122","I know you are. Can you pls open the back?"
"3124","66375","3438","Anytime..."
"3125","24161","1655","I'm back, lemme know when you're ready"
"3126","18051","3136","Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas"
"3127","64287","1889","Sorry, I'll call later"
"3128","43553","5579","Many more happy returns of the day. I wish you happy birthday."
"3129","26817","0507","Ok lar... Joking wif u oni..."
"3130","98625","6987","Yeah I should be able to, I'll text you when I'm ready to meet up"
"3131","97529","5486","Omg if its not one thing its another. My cat has worms :/ when does this bad day end?"
"3132","95821","0068","Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola"
"3133","02631","8251","Could you not read me, my Love ? I answered you"
"3134","90786","6863","I dont know what to do to come out of this so only am ask questions like this dont mistake me."
"3135","99784","1380","Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar"
"3136","00362","6931","Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
"3137","24883","4387","Yup next stop."
"3138","09225","5341","I.ll get there tomorrow and send it to you"
"3139","18759","3584","Im just wondering what your doing right now?"
"3140","66546","7048","Dont show yourself. How far. Put new pictures up on facebook."
"3141","40983","1704","K. Did you call me just now ah? "
"3142","74166","9679","Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them."
"3143","28648","5131","Yeah, don't go to bed, I'll be back before midnight"
"3144","04933","7757","This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;"
"3145","85148","4603","Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
"3146","60749","4152","I HAVE A DATE ON SUNDAY WITH WILL!!"
"3147","69221","6238","A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
"3148","67378","5245","Ya ok, then had dinner?"
"3149","92451","1459","I'm fine. Hope you are good. Do take care."
"3150","84572","3976","I noe la... U wana pei bf oso rite... K lor, other days den..."
"3151","63067","6149","see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training."
"3152","59729","5730","Somebody set up a website where you can play hold em using eve online spacebucks"
"3153","77095","0498","Ok then i will come to ur home after half an hour"
"3154","15882","4152","I wonder if your phone battery went dead ? I had to tell you, I love you babe"
"3155","39469","0212","Aight ill get on fb in a couple minutes"
"3156","16303","1600","Also are you bringing galileo or dobby"
"3157","76110","4445","Mathews or tait or edwards or anderson"
"3158","63209","0068","Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
"3159","82185","8664","Prepare to be pounded every night..."
"3160","43973","8169","Waiting in e car 4 my mum lor. U leh? Reach home already?"
"3161","79604","3063","Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
"3162","52503","6238","What time should I tell my friend to be around?"
"3163","01797","2044","Can you open the door?"
"3164","13060","6149","i see. When we finish we have loads of loans to pay"
"3165","67992","9277","Jus chillaxin, what up"
"3166","35158","5077","K.:)you are the only girl waiting in reception ah?"
"3167","81644","1285","To day class is there are no class."
"3168","08879","8755","I dunno until when... Lets go learn pilates..."
"3169","57815","6290","Ard 4 lor..."
"3170","05897","1187","You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless."
"3171","57150","5033","At what time are you coming."
"3172","61395","4519","Sorry, I'll call later  &lt;"
"3173","28892","7637","And popping &lt;"
"3174","96461","4645","Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up"
"3175","84161","9271","They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear."
"3176","08329","7500","I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room."
"3177","88429","3983","Then why you came to hostel."
"3178","65737","7896","Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her"
"3179","77360","6547","Same, I'm at my great aunts anniversary party in tarpon springs"
"3180","48421","3532","BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ..."
"3181","46439","3326","I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
"3182","03759","9970","Sorry da..today i wont come to play..i have driving clas.."
"3183","10169","4611","Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL"
"3184","42635","1324","Tired. I haven't slept well the past few nights."
"3185","79705","4256","Sorry. || mail? || "
"3186","47448","5742","Tell me whos this pls:-)"
"3187","32864","7282","If u dun drive then how i go 2 sch."
"3188","87929","9813","I'm now but have to wait till 2 for the bus to pick me."
"3189","73687","4287","Change again... It's e one next to escalator..."
"3190","21609","4824","I wonder if you'll get this text?"
"3191","32069","4305","Now got tv 2 watch meh? U no work today?"
"3192","39371","8704","Normally i use to drink more water daily:)"
"3193","22982","4306","I'm always looking for an excuse to be in the city."
"3194","39535","3359","yeah, that's what I was thinking"
"3195","56778","4357","I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
"3196","87031","3584","Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? "
"3197","96122","0783","Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay."
"3198","04015","9748","Its a part of checking IQ"
"3199","55724","4180","Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
